auName,dayVaccinations,popID,DogsVaccinated
Population,537,371,17
Population,537,372,9
Population,537,373,2
Population,537,374,1
Population,537,417,2
Population,537,418,5
Population,560,1250,12
Population,560,1310,4
Population,560,1311,6
Population,560,1312,12
Population,560,1313,18
Population,560,1314,7
Population,560,1374,5
Population,560,1375,10
Population,560,1376,5
Population,560,1377,8
Population,560,1378,5
Population,560,1426,14
Population,560,1431,4
Population,560,1434,6
Population,560,1435,3
Population,560,1438,3
Population,560,1439,7
Population,560,1440,5
Population,560,1441,11
Population,560,1442,8
Population,560,1443,6
Population,560,1444,6
Population,560,1489,1
Population,560,1490,11
Population,560,1491,8
Population,560,1494,3
Population,560,1495,7
Population,560,1496,28
Population,560,1497,1
Population,560,1500,2
Population,560,1501,3
Population,560,1502,2
Population,560,1503,4
Population,560,1504,2
Population,560,1506,3
Population,560,1507,1
Population,560,1508,4
Population,560,1552,1
Population,560,1553,19
Population,560,1554,20
Population,560,1558,14
Population,560,1559,14
Population,560,1560,4
Population,560,1561,1
Population,560,1562,5
Population,560,1563,11
Population,560,1564,3
Population,560,1565,2
Population,560,1566,7
Population,560,1567,1
Population,560,1570,2
Population,560,1572,1
Population,560,1615,8
Population,560,1616,32
Population,560,1621,1
Population,560,1622,3
Population,560,1623,8
Population,560,1624,7
Population,560,1625,5
Population,560,1626,4
Population,560,1627,2
Population,560,1632,4
Population,560,1633,4
Population,560,1634,8
Population,560,1676,1
Population,560,1677,7
Population,560,1683,16
Population,560,1684,6
Population,560,1685,6
Population,560,1686,2
Population,560,1687,4
Population,560,1688,3
Population,560,1689,2
Population,560,1693,1
Population,560,1694,4
Population,560,1695,2
Population,560,1736,3
Population,560,1743,3
Population,560,1744,1
Population,560,1745,8
Population,560,1746,2
Population,560,1748,2
Population,560,1749,2
Population,560,1752,1
Population,560,1754,4
Population,560,1755,4
Population,560,1796,3
Population,560,1797,2
Population,560,1798,8
Population,560,1802,1
Population,560,1803,19
Population,560,1804,21
Population,560,1805,6
Population,560,1806,5
Population,560,1807,5
Population,560,1808,3
Population,560,1810,2
Population,560,1811,3
Population,560,1812,6
Population,560,1813,2
Population,560,1814,4
Population,560,1854,5
Population,560,1855,1
Population,560,1856,3
Population,560,1857,1
Population,560,1862,3
Population,560,1863,10
Population,560,1864,4
Population,560,1865,5
Population,560,1866,1
Population,560,1867,1
Population,560,1868,10
Population,560,1869,1
Population,560,1870,10
Population,560,1871,8
Population,560,1872,6
Population,560,1910,4
Population,560,1911,22
Population,560,1912,7
Population,560,1913,2
Population,560,1925,6
Population,560,1926,6
Population,560,1927,22
Population,560,1928,15
Population,560,1929,7
Population,560,1930,4
Population,560,1967,13
Population,560,1969,49
Population,560,1970,12
Population,560,1971,2
Population,560,1972,6
Population,560,1973,3
Population,560,1983,3
Population,560,1984,8
Population,560,1985,6
Population,560,1986,10
Population,560,1987,1
Population,560,2026,13
Population,560,2027,2
Population,560,2029,21
Population,560,2030,23
Population,560,2041,6
Population,560,2042,3
Population,560,2043,1
Population,560,2083,2
Population,560,2085,5
Population,560,2086,1
Population,560,2097,4
Population,560,2098,7
Population,560,2137,1
Population,560,2138,2
Population,560,2139,1
Population,560,2140,6
Population,560,2190,4
Population,560,2193,1
Population,560,2212,2
Population,560,2214,2
Population,560,2215,2
Population,560,2242,1
Population,560,2263,3
Population,560,2293,1
Population,560,2310,2
Population,560,2311,2
Population,560,2312,4
Population,560,2313,13
Population,560,2354,4
Population,560,2355,17
Population,560,2356,28
Population,560,2396,5
Population,560,2397,29
Population,560,2438,8
Population,560,2440,2
Population,560,2441,3
Population,560,2541,1
Population,560,2542,7
Population,560,2577,3
Population,560,2578,3
Population,560,2579,1
Population,560,2609,3
Population,560,2611,1
Population,560,2612,3
Population,560,2613,4
Population,560,2614,2
Population,560,2615,1
Population,560,2670,3
Population,560,2671,2
Population,560,2695,2
Population,560,2696,2
Population,590,2320,2
Population,590,2366,1
Population,590,2367,1
Population,590,2409,2
Population,590,2411,1
Population,590,2412,2
Population,590,2413,1
Population,590,2449,1
Population,590,2450,1
Population,590,2490,1
Population,590,2492,2
Population,590,2521,1
Population,590,2522,1
Population,590,2527,1
Population,590,2561,1
Population,590,2591,5
Population,590,2625,2
Population,590,2626,15
Population,590,2627,5
Population,590,2628,2
Population,590,2631,1
Population,590,2655,1
Population,590,2656,6
Population,590,2657,5
Population,590,2658,1
Population,590,2681,1
Population,590,2685,2
Population,590,2686,1
Population,590,2704,1
Population,590,2705,1
Population,590,2706,1
Population,590,2707,1
Population,590,2719,2
Population,590,2720,1
Population,590,2729,1
Population,591,125,3
Population,591,148,11
Population,591,179,11
Population,591,180,4
Population,591,181,2
Population,591,182,10
Population,591,183,1
Population,591,220,1
Population,591,221,15
Population,591,222,6
Population,591,223,5
Population,591,224,37
Population,591,225,2
Population,591,226,1
Population,591,227,11
Population,591,265,2
Population,591,266,12
Population,591,267,17
Population,591,268,6
Population,591,270,11
Population,591,272,23
Population,591,273,5
Population,591,312,8
Population,591,315,1
Population,591,316,1
Population,591,317,2
Population,591,318,7
Population,591,319,15
Population,591,320,5
Population,591,358,1
Population,591,359,1
Population,591,362,1
Population,591,365,1
Population,591,366,7
Population,591,367,5
Population,591,368,1
Population,591,375,5
Population,591,410,2
Population,591,411,3
Population,591,412,2
Population,591,413,5
Population,591,415,2
Population,591,419,6
Population,591,420,3
Population,591,421,8
Population,591,422,7
Population,591,455,4
Population,591,456,8
Population,591,457,3
Population,591,459,4
Population,591,460,1
Population,591,462,7
Population,591,463,11
Population,591,464,5
Population,591,465,6
Population,591,499,3
Population,591,500,7
Population,591,502,3
Population,591,505,1
Population,591,507,12
Population,591,508,11
Population,591,509,21
Population,591,510,11
Population,591,511,3
Population,591,551,3
Population,591,552,5
Population,591,553,11
Population,591,554,34
Population,591,555,22
Population,591,556,7
Population,591,558,1
Population,591,598,3
Population,591,599,5
Population,591,600,3
Population,591,601,9
Population,591,602,5
Population,591,603,3
Population,591,605,3
Population,591,606,3
Population,591,651,2
Population,591,652,7
Population,591,653,3
Population,591,655,1
Population,591,656,6
Population,591,657,1
Population,591,658,6
Population,591,706,4
Population,591,707,3
Population,591,708,6
Population,591,709,1
Population,591,710,6
Population,591,711,4
Population,591,712,1
Population,591,713,1
Population,591,761,1
Population,591,762,2
Population,591,763,4
Population,591,765,4
Population,591,766,2
Population,591,818,1
Population,591,819,2
Population,591,822,3
Population,591,824,1
Population,591,825,6
Population,591,826,2
Population,591,828,5
Population,591,882,5
Population,591,883,2
Population,591,884,8
Population,591,885,17
Population,591,886,1
Population,591,887,6
Population,591,941,5
Population,591,942,14
Population,591,943,17
Population,591,944,1
Population,591,946,4
Population,591,999,10
Population,591,1000,34
Population,591,1001,12
Population,591,1002,12
Population,591,1003,1
Population,591,1004,1
Population,591,1005,5
Population,591,1006,2
Population,591,1007,3
Population,591,1057,23
Population,591,1058,9
Population,591,1059,15
Population,591,1061,16
Population,591,1062,2
Population,591,1063,1
Population,591,1115,8
Population,591,1116,9
Population,591,1117,20
Population,591,1118,6
Population,591,1119,1
Population,591,1120,1
Population,591,1121,2
Population,591,1124,1
Population,591,1174,5
Population,591,1176,4
Population,591,1177,3
Population,591,1178,1
Population,591,1179,2
Population,591,1180,2
Population,591,1181,4
Population,591,1182,3
Population,591,1183,1
Population,591,1185,1
Population,591,1187,1
Population,591,1237,6
Population,591,1238,5
Population,591,1239,2
Population,591,1240,7
Population,591,1242,8
Population,591,1243,6
Population,591,1244,6
Population,591,1245,2
Population,591,1246,4
Population,591,1247,2
Population,591,1248,5
Population,591,1249,6
Population,591,1300,1
Population,591,1301,3
Population,591,1302,5
Population,591,1303,5
Population,591,1304,2
Population,591,1306,11
Population,591,1307,19
Population,591,1308,7
Population,591,1309,1
Population,591,1365,2
Population,591,1366,2
Population,591,1368,2
Population,591,1369,3
Population,591,1370,2
Population,591,1371,7
Population,591,1372,8
Population,591,1373,14
Population,591,1432,6
Population,591,1433,7
Population,591,1436,2
Population,591,1437,5
Population,591,1492,16
Population,591,1493,3
Population,591,1539,3
Population,591,1555,52
Population,591,1556,25
Population,591,1557,5
Population,591,1599,1
Population,591,1601,4
Population,591,1617,96
Population,591,1618,58
Population,591,1619,14
Population,591,1620,9
Population,591,1678,7
Population,591,1679,96
Population,591,1680,91
Population,591,1681,32
Population,591,1719,2
Population,591,1720,1
Population,591,1722,3
Population,591,1723,7
Population,591,1724,1
Population,591,1725,1
Population,591,1734,2
Population,591,1737,8
Population,591,1738,23
Population,591,1739,88
Population,591,1740,17
Population,591,1741,10
Population,591,1775,1
Population,591,1776,1
Population,591,1779,3
Population,591,1781,1
Population,591,1783,1
Population,591,1784,2
Population,591,1787,1
Population,591,1788,1
Population,591,1792,7
Population,591,1794,4
Population,591,1795,5
Population,591,1799,33
Population,591,1800,40
Population,591,1832,2
Population,591,1833,4
Population,591,1835,2
Population,591,1839,1
Population,591,1841,3
Population,591,1842,1
Population,591,1846,1
Population,591,1849,1
Population,591,1850,5
Population,591,1851,2
Population,591,1852,16
Population,591,1853,8
Population,591,1858,46
Population,591,1859,17
Population,591,1887,3
Population,591,1890,4
Population,591,1891,1
Population,591,1894,1
Population,591,1895,1
Population,591,1904,2
Population,591,1905,2
Population,591,1907,13
Population,591,1908,10
Population,591,1909,6
Population,591,1915,10
Population,591,1916,5
Population,591,1920,1
Population,591,1922,1
Population,591,1923,7
Population,591,1945,2
Population,591,1947,3
Population,591,1951,1
Population,591,1955,1
Population,591,1957,2
Population,591,1958,4
Population,591,1961,3
Population,591,1963,1
Population,591,1965,2
Population,591,1966,9
Population,591,1976,3
Population,591,1977,3
Population,591,1978,3
Population,591,1979,18
Population,591,1980,9
Population,591,1981,13
Population,591,1982,3
Population,591,2002,5
Population,591,2004,1
Population,591,2006,1
Population,591,2007,3
Population,591,2008,1
Population,591,2011,1
Population,591,2012,1
Population,591,2017,1
Population,591,2018,1
Population,591,2019,1
Population,591,2023,2
Population,591,2031,2
Population,591,2032,3
Population,591,2033,4
Population,591,2035,2
Population,591,2036,1
Population,591,2037,7
Population,591,2039,2
Population,591,2058,1
Population,591,2059,1
Population,591,2060,2
Population,591,2061,3
Population,591,2062,3
Population,591,2065,2
Population,591,2066,2
Population,591,2071,3
Population,591,2073,1
Population,591,2074,2
Population,591,2075,4
Population,591,2077,4
Population,591,2078,5
Population,591,2080,2
Population,591,2087,4
Population,591,2088,4
Population,591,2089,6
Population,591,2090,2
Population,591,2096,1
Population,591,2116,1
Population,591,2117,3
Population,591,2120,1
Population,591,2121,1
Population,591,2126,1
Population,591,2127,2
Population,591,2129,1
Population,591,2132,6
Population,591,2135,1
Population,591,2142,1
Population,591,2143,1
Population,591,2144,1
Population,591,2150,1
Population,591,2151,1
Population,591,2166,1
Population,591,2168,2
Population,591,2170,1
Population,591,2171,2
Population,591,2174,1
Population,591,2179,2
Population,591,2181,3
Population,591,2184,3
Population,591,2185,6
Population,591,2187,2
Population,591,2189,3
Population,591,2192,1
Population,591,2204,3
Population,591,2216,1
Population,591,2217,1
Population,591,2220,2
Population,591,2224,2
Population,591,2227,2
Population,591,2228,3
Population,591,2229,1
Population,591,2232,5
Population,591,2233,1
Population,591,2235,2
Population,591,2236,1
Population,591,2237,5
Population,591,2238,1
Population,591,2243,12
Population,591,2244,2
Population,591,2245,6
Population,591,2250,1
Population,591,2262,1
Population,591,2266,10
Population,591,2267,1
Population,591,2268,4
Population,591,2269,2
Population,591,2270,4
Population,591,2271,2
Population,591,2272,1
Population,591,2279,4
Population,591,2281,1
Population,591,2284,1
Population,591,2285,1
Population,591,2286,2
Population,591,2287,4
Population,591,2288,1
Population,591,2294,2
Population,591,2295,8
Population,591,2306,5
Population,591,2307,3
Population,591,2308,6
Population,591,2314,8
Population,591,2315,2
Population,591,2316,11
Population,591,2317,4
Population,591,2321,1
Population,591,2323,1
Population,591,2326,1
Population,591,2329,1
Population,591,2330,3
Population,591,2333,3
Population,591,2334,2
Population,591,2342,4
Population,591,2343,1
Population,591,2349,2
Population,591,2351,5
Population,591,2352,1
Population,591,2353,4
Population,591,2357,7
Population,591,2358,3
Population,591,2359,1
Population,591,2360,1
Population,591,2361,16
Population,591,2376,5
Population,591,2377,2
Population,591,2380,1
Population,591,2381,2
Population,591,2384,1
Population,591,2386,1
Population,591,2387,6
Population,591,2391,3
Population,591,2392,6
Population,591,2393,11
Population,591,2394,6
Population,591,2399,3
Population,591,2400,2
Population,591,2401,1
Population,591,2402,2
Population,591,2416,2
Population,591,2417,2
Population,591,2418,1
Population,591,2425,1
Population,591,2429,2
Population,591,2432,1
Population,591,2433,2
Population,591,2434,4
Population,591,2435,7
Population,591,2436,14
Population,591,2437,9
Population,591,2442,2
Population,591,2444,4
Population,591,2458,1
Population,591,2463,3
Population,591,2466,3
Population,591,2471,1
Population,591,2474,14
Population,591,2475,14
Population,591,2477,3
Population,591,2480,3
Population,591,2481,2
Population,591,2482,2
Population,591,2483,3
Population,591,2496,1
Population,591,2497,4
Population,591,2498,2
Population,591,2499,3
Population,591,2503,1
Population,591,2506,1
Population,591,2507,43
Population,591,2508,29
Population,591,2509,9
Population,591,2510,15
Population,591,2511,3
Population,591,2513,2
Population,591,2514,3
Population,591,2516,2
Population,591,2517,4
Population,591,2531,1
Population,591,2533,2
Population,591,2537,1
Population,591,2538,2
Population,591,2544,12
Population,591,2547,14
Population,591,2548,5
Population,591,2549,5
Population,591,2552,9
Population,591,2553,4
Population,591,2583,2
Population,591,2584,1
Population,591,2586,1
Population,591,2587,11
Population,591,2588,14
Population,591,2589,1
Population,591,2618,5
Population,591,2622,1
Population,591,2638,1
Population,591,2647,1
Population,591,2648,1
Population,591,2649,2
Population,591,2666,2
Population,591,2675,1
Population,591,2677,1
Population,591,2698,1
Population,591,2715,2
Population,591,2756,2
Population,591,2757,1
Population,888,3,1
Population,888,6,44
Population,888,7,2
Population,888,19,5
Population,888,20,1
Population,888,21,27
Population,888,22,118
Population,888,23,28
Population,888,24,13
Population,888,25,4
Population,888,37,1
Population,888,38,11
Population,888,39,23
Population,888,40,18
Population,888,41,3
Population,888,57,5
Population,888,58,4
Population,888,59,2
Population,888,60,3
Population,888,77,1
Population,888,78,1
Population,888,79,2
Population,888,94,2
Population,888,95,6
Population,888,2306,3
Population,888,2307,5
Population,888,2308,6
Population,888,2349,3
Population,888,2351,1
Population,888,2352,1
Population,888,2353,2
Population,888,2391,8
Population,888,2392,2
Population,888,2393,20
Population,888,2394,4
Population,888,2432,1
Population,888,2433,4
Population,888,2434,2
Population,888,2435,8
Population,888,2436,9
Population,888,2437,6
Population,888,2470,3
Population,888,2473,2
